customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
8399-YNDCH,Yes,No,DSL,No,No,Yes,No,Yes,No
3351-NGXYI,Yes,Yes,DSL,Yes,No,No,No,No,No
6766-HFKLA,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5380-XPJNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3981-QSVQI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2157-MXBJS,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
7975-JMZNT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6572-ADKRS,Yes,No,Fiber optic,No,No,Yes,No,No,No
2190-BCXEC,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
0739-UUAJR,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
4291-HYEBC,No,No phone service,DSL,No,Yes,No,No,No,Yes
2692-BUCFV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
5981-ZVXOT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
9786-YWNHU,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
3096-GKWEB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2990-OGYTD,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
0730-KOAVE,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
5846-QFDFI,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
1839-UMACK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4706-DGAHW,Yes,No,DSL,No,No,No,No,No,No
1754-GKYPY,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6633-MPWBS,Yes,No,DSL,No,No,No,Yes,No,No
4871-JTKJF,Yes,No,Fiber optic,No,No,No,No,No,No
3211-AAPKX,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8932-CZHRQ,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
5302-BDJNT,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
1471-GIQKQ,Yes,No,DSL,No,Yes,No,No,No,No
2236-HILPA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9430-NKQLY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8464-EETCQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8231-BSWXX,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
4480-QQRHC,Yes,No,Fiber optic,No,No,Yes,No,No,No
4550-EVXNY,Yes,No,Fiber optic,No,No,No,No,No,No
9163-GHAYE,Yes,No,DSL,No,Yes,No,No,No,No
5222-IMUKT,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
9777-IQHWP,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
3055-MJDSB,No,No phone service,DSL,No,No,No,No,No,No
8020-BWHYL,Yes,No,Fiber optic,No,Yes,No,No,No,No
8387-UGUSU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0056-EPFBG,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
4729-XKASR,No,No phone service,DSL,No,No,No,No,No,No
6176-YJWAS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
4081-DYXAV,No,No phone service,DSL,No,No,No,No,Yes,Yes
7601-WFVZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1150-FTQGN,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
6322-HRPFA,Yes,No,DSL,Yes,Yes,No,Yes,No,No
8000-REIQB,Yes,No,Fiber optic,No,No,No,No,No,No
7794-JASDG,Yes,No,DSL,Yes,No,No,No,No,No
9424-CMPOG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0816-TSPHQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4106-HADHQ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
4958-GZWIY,Yes,No,DSL,No,No,Yes,No,No,No
1303-SRDOK,Yes,No,Fiber optic,No,No,No,No,No,No
7878-JGDKK,Yes,No,DSL,No,No,No,No,No,No
5248-KWLAR,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2616-UUTFK,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No
5208-HFSBT,Yes,No,DSL,No,Yes,No,Yes,No,No
0040-HALCW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7633-MVPUY,Yes,No,DSL,Yes,Yes,No,Yes,No,No
7138-GIRSH,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
2209-XADXF,No,No phone service,DSL,No,No,No,No,No,No
0289-IVARM,Yes,No,DSL,Yes,Yes,Yes,No,No,No
2916-BQZLN,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
3130-ICDUP,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
5223-UZAVK,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
3999-QGRJH,Yes,No,Fiber optic,No,No,No,No,No,No
3572-UOLYZ,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
6663-JOCQO,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
2202-OUTMO,Yes,Yes,DSL,Yes,No,No,Yes,No,No
2669-QVCRG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
1062-LHZOD,Yes,No,Fiber optic,No,No,No,No,No,No
5275-PMFUT,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9782-LGXMC,Yes,No,DSL,Yes,No,Yes,Yes,No,No
8098-TDCBU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5996-DAOQL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2525-GVKQU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7162-WPHPM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2309-OSFEU,No,No phone service,DSL,No,No,No,No,No,Yes
4188-FRABG,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
1952-DVVSW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5564-NEMQO,Yes,No,Fiber optic,No,No,Yes,No,No,No
7795-CFOCW,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
7833-PKIHD,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
7813-ZGGAW,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
6646-QVXLR,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5160-UXJED,Yes,No,DSL,No,No,No,No,No,No
4908-XAXAY,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
4063-EIKNQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9738-QLWTP,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
4418-LZMSV,Yes,No,DSL,No,Yes,Yes,Yes,No,No
4137-JOPHL,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
2790-XUYMV,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
2233-FAGXV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9481-SFCQY,Yes,No,DSL,No,No,Yes,No,Yes,No
8468-FZTOE,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
1725-IQNIY,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6614-YWYSC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6876-ADESB,Yes,No,DSL,No,No,Yes,No,No,No
1728-BQDMA,Yes,No,DSL,No,No,No,No,No,No
8871-JLMHM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
8990-ZXLSU,Yes,No,Fiber optic,No,No,No,No,No,No
5624-BQSSA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9488-FVZCC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
3339-EAQNV,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
8181-YHCMF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
9209-NWPGU,Yes,No,DSL,Yes,No,No,Yes,Yes,No
4749-VFKVB,Yes,Yes,DSL,No,No,No,No,No,No
0230-UBYPQ,No,No phone service,DSL,Yes,No,No,Yes,No,No
0549-CYCQN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
7798-JVXYM,Yes,No,DSL,No,No,No,Yes,Yes,Yes
9862-KJTYK,No,No phone service,DSL,No,No,No,No,No,No
6198-RTPMF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
8624-GIOUT,Yes,Yes,DSL,Yes,Yes,No,No,No,No
0811-GSDTP,No,No phone service,DSL,No,Yes,No,No,No,No
7760-OYPDY,Yes,No,Fiber optic,No,No,No,No,Yes,No
3930-ZGWVE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9199-PWQVC,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes
4682-BLBUC,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
7408-OFWXJ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2479-BRAMR,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
5269-NRGDP,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
4503-BDXBD,Yes,No,Fiber optic,No,Yes,No,No,No,No
9033-EOXWV,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes
3717-LNXKW,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
3729-OWRVL,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6135-OZQVA,Yes,Yes,DSL,Yes,No,No,No,No,No
8015-IHCGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2519-FAKOD,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8802-UNOJF,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
2623-DRYAM,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8679-LZBMD,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
2282-YGNOR,Yes,No,DSL,Yes,No,Yes,Yes,No,No
9313-CDOGY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4826-XTSOH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
7615-ESMYF,No,No phone service,DSL,No,No,No,No,Yes,Yes
4526-ZJJTM,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
5909-ECHUI,Yes,No,DSL,No,No,No,No,No,Yes
5044-LRQAQ,Yes,No,Fiber optic,No,No,No,No,No,No
6728-CZFEI,Yes,No,DSL,No,No,No,No,Yes,No
9840-EFJQB,Yes,No,Fiber optic,No,Yes,No,No,No,No
1154-HYWWO,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
5394-MEITZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
6576-FBXOJ,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
5380-WJKOV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3716-UVSPD,Yes,No,DSL,No,No,No,Yes,No,No
3452-ABWRL,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5013-SBUIH,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
8930-XOTDP,Yes,No,DSL,No,No,No,No,Yes,No
9138-EFSMO,Yes,No,Fiber optic,No,No,No,No,No,Yes
2656-FMOKZ,Yes,Yes,Fiber optic,No,No,No,No,No,No
0307-BCOPK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2885-HIJDH,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
1930-QPBVZ,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
8734-DKSTZ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
0743-HNPFG,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
9691-HKOVS,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9214-EKVXR,Yes,No,DSL,No,No,No,No,No,No
2712-SYWAY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0637-UBJRP,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
4342-HENTK,Yes,No,Fiber optic,No,No,No,No,No,No
9708-HPXWZ,No,No phone service,DSL,No,No,Yes,Yes,Yes,No
7295-JOMMD,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
6032-KRXXO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
7950-XWOVN,No,No phone service,DSL,No,Yes,Yes,No,No,No
9402-CXWPL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1794-SWWKL,Yes,Yes,DSL,No,No,Yes,Yes,No,No
5820-PTRYM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
5295-PCJOO,Yes,No,DSL,Yes,No,No,No,No,No
6137-MFAJN,No,No phone service,DSL,Yes,Yes,No,No,Yes,No
3272-VUHPV,Yes,No,DSL,No,Yes,No,Yes,No,No
8064-RAVOH,Yes,No,DSL,No,No,Yes,No,No,No
6656-GULJQ,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
8070-AAWZP,No,No phone service,DSL,No,No,Yes,Yes,No,No
5889-LFOLL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
1322-AGOQM,No,No phone service,DSL,No,Yes,No,No,No,No
8063-GBATB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
6032-IGALN,No,No phone service,DSL,No,No,No,No,No,No
7130-CTCUS,Yes,No,DSL,Yes,Yes,No,No,No,No
3466-BYAVD,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes
8532-UEFWH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3325-FUYCG,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
6328-ZPBGN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
7020-OZKXZ,Yes,No,Fiber optic,No,No,Yes,No,No,No
4713-LZDRV,Yes,No,Fiber optic,No,No,No,No,No,Yes
5996-NRVXR,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
4566-GOLUK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5688-KZTSN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3927-NLNRY,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
5150-LJNSR,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
9667-EQRXU,No,No phone service,DSL,No,No,Yes,No,Yes,No
9927-DSWDF,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6586-MYGKD,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes
3777-XROBG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3125-RAHBV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7639-OPLNG,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
5868-YWPDW,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
6954-OOYZZ,Yes,No,DSL,No,No,No,No,No,No
4129-LYCOI,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
5175-WLYXL,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
1642-HMARX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6016-LVTJQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5153-LXKDT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0305-SQECB,No,No phone service,DSL,Yes,No,No,Yes,No,No
7501-VTYLJ,Yes,No,DSL,No,Yes,No,No,No,No
4980-URKXC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7815-PDTHL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8739-WWKDU,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
1833-TCXKK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8573-JGCZW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3349-ANQNH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
7175-NTIXE,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
8630-FJLIB,Yes,No,Fiber optic,No,No,No,No,No,No
8861-HGGKB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
8822-KNBHV,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
5813-UECBU,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
8087-LGYHQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
6048-QBXKL,Yes,Yes,DSL,No,Yes,No,No,No,No
7065-YUNRY,Yes,No,DSL,No,No,No,No,No,No
6993-OHLXR,Yes,No,Fiber optic,No,No,No,No,No,No
0336-PIKEI,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
4304-TSPVK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0365-TRTPY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
1623-NLDOT,No,No phone service,DSL,No,Yes,No,Yes,No,No
2718-GAXQD,Yes,No,DSL,No,No,No,No,No,No
5274-XHAKY,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
3627-FCRDW,Yes,No,Fiber optic,No,No,No,No,No,No
1472-TNCWL,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
3001-UNBTL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6427-FEFIG,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
2722-JMONI,Yes,No,DSL,Yes,No,No,No,No,No
2344-JMOGN,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
1907-UBQFC,Yes,No,Fiber optic,No,Yes,No,No,No,No
5176-OLSKT,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
1480-IVEVR,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
8024-XNAFQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
1871-MOWRM,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
8292-FRFZQ,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
7878-RTCZG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6179-GJPSO,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4433-JCGCG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0962-CQPWQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3744-ZRRDZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
8854-CCVSQ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
3160-TYXLT,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
2696-ECXKC,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
3714-NTNFO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9845-PEEKO,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
4815-TUMEQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0114-IGABW,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
1299-AURJA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7537-RBWEA,No,No phone service,DSL,No,No,No,No,No,No
5281-BUZGT,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
7854-FOKSF,No,No phone service,DSL,No,No,No,No,No,Yes
2908-ZTPNF,No,No phone service,DSL,No,Yes,No,Yes,No,No
6265-FRMTQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6901-GOGZG,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
1230-QAJDW,Yes,Yes,DSL,No,No,No,Yes,Yes,No
8952-WCVCD,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5144-PQCDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0625-AFOHS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5968-HYJRZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1219-NNDDO,Yes,Yes,Fiber optic,No,No,No,No,No,No
8779-QRDMV,No,No phone service,DSL,No,No,Yes,No,No,Yes
4973-RLZVI,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
2014-MKGMH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
3896-RCYYE,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
5916-QEWPT,Yes,No,DSL,No,No,Yes,No,Yes,Yes
2667-WYLWJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8710-YGLWG,Yes,No,DSL,No,No,No,No,No,No
3798-EPWRR,Yes,No,DSL,No,No,No,No,No,No
1965-DDBWU,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
5553-AOINX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8515-OCTJS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2761-XECQW,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
2619-WFQWU,Yes,No,Fiber optic,No,No,No,No,No,No
0999-QXNSA,Yes,No,DSL,No,No,No,No,No,No
3957-SQXML,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8690-ZVLCL,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3585-YNADK,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No
4439-YRNVD,No,No phone service,DSL,No,Yes,No,Yes,No,No
8498-XXGWA,Yes,No,DSL,Yes,No,Yes,No,No,No
5939-XAIXZ,Yes,Yes,DSL,No,No,Yes,No,No,No
9588-YRFHY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6086-ESGRL,Yes,No,Fiber optic,No,No,No,No,No,Yes
8751-EDEKA,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
6993-YGFJV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6813-GZQCG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4918-QLLIW,Yes,No,DSL,No,No,No,No,Yes,No
0979-MOZQI,No,No phone service,DSL,No,No,No,Yes,Yes,No
6425-YQLLO,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
0945-TSONX,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
6131-FOYAS,Yes,Yes,DSL,Yes,No,Yes,No,No,No
5442-PPTJY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0365-GXEZS,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
7394-LWLYN,Yes,No,Fiber optic,No,No,No,No,No,No
2495-TTHBQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8631-WUXGY,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
8207-DMRVL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6635-MYYYZ,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8309-IEYJD,Yes,No,Fiber optic,No,No,No,No,No,No
5707-ZMDJP,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
9507-HSMMZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0577-WHMEV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
7789-CRUVC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
5348-CAGXB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
5240-IJOQT,Yes,Yes,Fiber optic,No,No,No,No,No,No
6784-XYJAE,Yes,Yes,DSL,No,No,Yes,No,No,No
0640-YJTPY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1866-NXPSP,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
7047-YXDMZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5397-NSKQG,No,No phone service,DSL,Yes,No,No,No,Yes,Yes
3801-HMYNL,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
8835-VSDSE,Yes,No,Fiber optic,No,No,No,No,No,No
7137-NAXML,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5228-EXCET,Yes,No,Fiber optic,No,No,No,No,No,Yes
7734-DBOAI,No,No phone service,DSL,No,No,No,Yes,Yes,No
1929-ZCBHE,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
0329-GTIAJ,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
0265-EDXBD,Yes,Yes,Fiber optic,No,No,No,No,No,No
9620-ENEJV,Yes,No,Fiber optic,No,No,No,No,No,No
6339-RZCBJ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
4335-UPJSI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1791-PQHBB,Yes,No,DSL,Yes,No,No,No,No,Yes
7409-JURKQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
8219-VYBVI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0570-BFQHT,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
0704-VCUMB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4537-CIBHB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4872-JCVCA,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
2587-YNLES,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
